"","variable","chain1","chain2","chain3"
"1","B.sum",-0.989166797139674,-0.597977608846429,0.864646991167575
"2","D.sum",0.308211600556333,1.81721460144297,1.37357850737612
"3","H.B[1]",-0.376761630624797,0.792432949662215,1.81212204910062
"4","H.B[2]",0.311161735554596,-0.473239976935599,-0.084389863522993
"5","H.B[3]",0.187828338291992,0.14229481663638,-3.60964527517006
"6","H.B[4]",-1.48780990665795,1.72340951417296,-2.35729581894879
"7","H.B[5]",0.13640631711162,-0.121582961305582,-1.37219782876663
"8","H.B[6]",0.775096300236578,1.51603610555238,-0.970459652269661
"9","H.B[7]",-1.98020457356232,-0.19104282529045,0.0657485360903407
"10","H.B[8]",-0.452317687295794,0.713668393817927,-0.628184678734401
"11","H.B[9]",0.16660344413284,0.441041194971864,-0.13169873426765
"12","H.B[10]",0.475431061543471,-1.40616688782751,-1.74674606658932
"13","H.B[11]",-2.46304539350736,1.64809510725568,-0.589629867972191
"14","H.B[12]",0.191406090779648,-0.664996236988474,-0.280877746238459
"15","H.B[13]",-0.175532079859621,-1.27925102679052,-0.749290657537678
"16","H.B[14]",1.85961216985618,1.21269174262305,2.38613153750682
"17","H.B[15]",0.0680880270414203,0.265950495623667,0.000844602573384365
"18","H.B[16]",0.584026838025902,-0.38253784221002,-2.12762253090121
"19","H.B[17]",0.579946699286961,0.201053400184901,1.46045361757162
"20","H.B[18]",0.245116649006575,2.49658389135576,-0.727437404059265
"21","H.B[19]",0.307159929418305,1.02251700234064,0.24170654226019
"22","H.B[20]",-0.308806334023923,-1.00909881577262,0.142658181944204
"23","H.B[21]",1.73472789161777,-1.24988165724781,-0.496756916836726
"24","H.B[22]",-0.531519386202092,-1.62652140659907,-0.143970326075116
"25","H.B[23]",-0.39651751030329,-0.382991378818813,0.146336397234768
"26","H.B[24]",-0.329869253572481,-0.167130283324093,0.200095190095693
"27","H.B[25]",-0.135503158420317,-1.16368812522502,0.392328197910189
"28","H.B[26]",-0.0465382849910909,0.260080311189914,1.24676652957196
"29","H.B[27]",0.359614082175814,-1.21357240544124,0.960028604746641
"30","H.B[28]",-0.0308622898247155,-1.38329958974305,-0.967646200561859
"31","H.B[29]",0.381713588024469,-1.01222001201285,0.541049353601079
"32","H.B[30]",-0.493066553756869,-0.255642387910284,-1.16161496144495
"33","H.B[31]",0.389761331203299,-1.18129244556877,-1.72799662751801
"34","H.B[32]",-0.404167371405675,-1.1174305675076,-0.888198411233445
"35","H.B[33]",-0.0772004971827378,0.0295325880996434,0.0441052099098455
"36","H.B[34]",0.814836348587811,0.836954707765985,-0.320228875759356
"37","N[1]",1.21670639790619,1.58160375802016,1.33095020518161
"38","N[2]",0.825853743509753,-0.976256699337569,-0.294274884129471
"39","N[3]",-1.5562747240708,2.01748820766082,-2.02101448953803
"40","N[4]",-1.34884251603841,1.47993588299384,-1.68432685664486
"41","N[5]",0.248805342645326,-0.26760614187328,-1.60770507487633
"42","N[6]",0.326496294551373,1.65481369554115,-2.07258343502562
"43","N[7]",-0.817813709562145,-0.126941107423747,-0.162943856135329
"44","N[8]",-2.22905592927304,0.930014063294381,0.325180571011015
"45","N[9]",-1.09406794062549,0.772563054037935,-2.37671132452602
"46","N[10]",0.209905204359205,-1.26797326139271,-2.38748215996645
"47","N[11]",-2.23537688379773,0.985326409466059,0.314256387068724
"48","N[12]",0.825396769481416,0.0501449879940382,0.803386296571575
"49","N[13]",0.442451411052493,-1.00794596838902,-3.03709846771396
"50","N[14]",2.86832530391167,0.054659167246697,-0.915894764922829
"51","N[15]",0.370713369303981,-0.338053723636253,0.234382760115295
"52","N[16]",0.407765686270384,-0.631412035725729,-1.95565569927688
"53","N[17]",0.499762149361216,0.315746354201551,1.32819298038084
"54","N[18]",0.236084723032514,2.61111717878379,-0.873234094770741
"55","N[19]",0.506847235784348,1.06992778717303,0.031846016489493
"56","N[20]",-0.640689903544958,-1.13415355138447,-0.116812921999878
"57","N[21]",1.6679325547603,-1.31947788134749,-0.635078162733344
"58","N[22]",-0.583797296712949,-1.24797587302487,-0.234378332570914
"59","N[23]",-0.470573135105619,-0.319602679650484,0.290058743155298
"60","N[24]",-0.211410252690432,0.0379017292480321,-0.136764073394782
"61","N[25]",-0.111098662990887,-0.824746591961238,0.247256083821622
"62","N[26]",-0.29147686916204,0.320613187295658,1.03571685330849
"63","N[27]",0.178345117600687,-1.45648028579596,0.863006741964347
"64","N[28]",-0.556925245377324,-1.77056515569543,-0.434600690413794
"65","N[29]",0.239200341369024,-1.04893566760387,0.287270966202782
"66","N[30]",0.513076544942964,-0.08198248851623,-2.17055516612146
"67","N[31]",0.374888233520046,-0.384205519395587,-1.27768673226583
"68","N[32]",-0.159567060022561,-0.697554811752834,-0.813614676233344
"69","N[33]",-0.461093517712317,-0.273316558378149,-0.235152163511091
"70","N[34]",0.320150650163458,1.92026515442723,-0.790581747032627
"71","N.ya[1,1]",0.606472161439143,1.25475036577294,0.301996744902661
"72","N.ya[2,1]",1.32284992092622,0.932947657489547,1.99672083062951
"73","N.ya[3,1]",-1.87463165475723,1.7091581119813,-2.03180462531148
"74","N.ya[4,1]",0.00999051867164699,0.956096323540799,0.19896024061984
"75","N.ya[5,1]",-0.170884304038361,-0.116827636846734,-0.842579461349138
"76","N.ya[6,1]",0.071066448378677,1.19640946988653,-0.515351163005564
"77","N.ya[7,1]",-0.0403794580327073,-0.375089615807136,0.196816407648143
"78","N.ya[8,1]",-1.36542788355212,0.200155257536944,-0.96811063296161
"79","N.ya[9,1]",-2.20055488956637,0.733024057364232,-3.36068038582429
"80","N.ya[10,1]",-0.934736713819925,-0.833944946874255,-0.507737128964517
"81","N.ya[11,1]",1.92740626279842,1.46985136971885,0.362179730515875
"82","N.ya[12,1]",0.640334500866026,2.21168925993284,0.898288308652528
"83","N.ya[13,1]",0.719324545563559,-0.455909150620797,-2.57016029622068
"84","N.ya[14,1]",3.69065003931558,-0.731508666116407,-1.41013436896763
"85","N.ya[15,1]",-0.215152728511798,-0.335257108790818,0.207262497537534
"86","N.ya[16,1]",1.09142086908702,0.415084683712481,-1.32122432192173
"87","N.ya[17,1]",-0.0934148132915214,0.453410223566518,-0.091649510194894
"88","N.ya[18,1]",0.986442099877805,1.93097196432029,1.54954553539829
"89","N.ya[19,1]",1.4829266529612,-0.5034712981797,-0.33101481003167
"90","N.ya[20,1]",-0.207662230223197,-0.0525083386852686,1.46885193259628
"91","N.ya[21,1]",0.486222759122674,-1.59308825902656,-0.971072776330701
"92","N.ya[22,1]",1.4349115670974,0.977456218855503,-1.0281051027252
"93","N.ya[23,1]",-0.821378554698358,-0.287632141185794,-1.59061100505892
"94","N.ya[24,1]",0.444930671685345,1.11152794128163,-0.508080875156814
"95","N.ya[25,1]",0.273191199745654,-0.447337456813362,0.980749237513519
"96","N.ya[26,1]",-0.434355333558364,2.04628497325561,-0.808103030496763
"97","N.ya[27,1]",-0.226200798884765,-0.463280786107238,1.32471638593575
"98","N.ya[28,1]",-0.675194389929863,1.80373015427248,-1.84746809663451
"99","N.ya[29,1]",0.0322518717705857,-1.79677757776738,0.261262280590146
"100","N.ya[30,1]",0.599147515663241,-0.135050958347609,-2.02671551419289
"101","N.ya[31,1]",0.17133933208702,0.09042538633747,-1.69406291750112
"102","N.ya[32,1]",-1.39798298905144,-1.59395856261281,-0.816520201988514
"103","N.ya[33,1]",-0.104422775028993,-0.844445859083423,-0.671705925909616
"104","N.ya[34,1]",0.55969120229268,0.436354181876677,-3.27306630891206
"105","N.ya[1,2]",1.39070910098181,1.0562261584968,1.88100970591656
"106","N.ya[2,2]",0.42008075556307,-1.20927895972562,-0.549759927509853
"107","N.ya[3,2]",-1.14204102439782,1.96811944452016,-1.90018493418034
"108","N.ya[4,2]",-1.89882451345933,0.785348864609436,-0.879881064642511
"109","N.ya[5,2]",0.359893218076787,-0.416286052372089,-1.59973195086861
"110","N.ya[6,2]",0.0766423209023122,1.17649400995054,-2.43526791164828
"111","N.ya[7,2]",-1.42907976919855,0.146993942054953,-0.361356126269121
"112","N.ya[8,2]",-1.12194437981622,0.700459743623562,2.5816347862076
"113","N.ya[9,2]",-0.338188565757234,0.729539564356557,-1.91851350467522
"114","N.ya[10,2]",2.34443961832362,-1.16402229617113,-2.12094197073817
"115","N.ya[11,2]",-3.59190137457227,0.407214941589926,0.170773253989394
"116","N.ya[12,2]",0.477823304131079,-1.18109497762173,0.312748221308922
"117","N.ya[13,2]",0.142559011093575,-1.21138191911709,-2.50852439267586
"118","N.ya[14,2]",1.75493443033723,0.400340444757112,-0.517259041532161
"119","N.ya[15,2]",0.533300859515341,-0.25073630758888,-0.0729043241386748
"120","N.ya[16,2]",-0.365179510860324,-1.31231316309969,-1.70067850722162
