"","variable","Mean","SD","time_series_se","2.5%","50%","97.5%","mc_error","converge"
"1","B.sum",7.53940539024497,2.01926787880426,0.040246350548411,4.23990328223801,7.31125859251996,11.9938129734953,0.0199311596895423,"true"
"2","D.sum",11.1814492907414,2.92213783593212,0.365238718509656,6.46753443936256,10.8710990080015,17.2625991195759,0.124990243108485,"false"
"3","H.B[1]",5632.14965159074,1088.3688507371,19.8750046073092,3789.46206271028,5506.04932314806,8021.99911820944,0.0182612765827034,"true"
"4","H.B[2]",9252.70009891163,1785.15016062112,31.2913409161243,6260.34176294638,9110.42731319055,13094.8768337828,0.0175286884018972,"true"
"5","H.B[3]",2898.17075075536,572.417464825359,10.2471063047486,1943.70878849016,2832.34223584336,4161.71458850587,0.017901456427216,"true"
"6","H.B[4]",7388.20509275023,1403.70631610867,25.6343041153823,5018.74299652458,7288.30108176651,10513.4895033489,0.0182618713196684,"true"
"7","H.B[5]",4328.98782793782,820.936741761406,14.9906211469237,2899.2659452596,4253.39082135849,6179.06756334541,0.0182603852213506,"true"
"8","H.B[6]",8243.98483071046,5030.85210517082,96.6388002538416,1728.25967531816,7152.38437250444,20904.9109620023,0.0192092310077082,"true"
"9","H.B[7]",9753.91437438309,1842.58576600835,33.6477457817563,6485.7996525037,9602.65809990655,13890.295788766,0.0182611558183522,"true"
"10","H.B[8]",16280.222624349,3045.45475365365,55.6035285779101,11151.6197710905,15989.6469805776,22950.04608681,0.018257873807254,"true"
"11","H.B[9]",1712.28441983633,328.555391235454,5.99792711972218,1142.89415745511,1684.82879875506,2428.69229192589,0.0182554518346767,"true"
"12","H.B[10]",7941.89347960573,1453.94963283563,26.5468103203341,5370.34066847255,7861.95737070008,11148.863941208,0.0182584112412202,"true"
"13","H.B[11]",7041.67022468996,1323.26767743233,24.6923279707437,4810.4146286149,6902.3346412438,10050.6426587529,0.018660115705884,"true"
"14","H.B[12]",3319.76230791533,641.437675257251,11.5241999709407,2208.49848005826,3260.1778270079,4708.21548514864,0.0179662037567702,"true"
"15","H.B[13]",1548.50090139532,303.67880306141,5.44111322837845,1045.51136978583,1522.54581289069,2228.05048749546,0.0179173296704483,"true"
"16","H.B[14]",1732.05515741217,343.602241434364,6.17998488496576,1157.1102653974,1698.22018061603,2500.71335437038,0.0179858689488389,"true"
"17","H.B[15]",9511.88361443015,1772.89479002716,30.842363074994,6608.98115321047,9310.5458260929,13412.1152382582,0.0173966121669981,"true"
"18","H.B[16]",12041.4537902054,2222.04313305867,42.8048122571776,8340.89526336144,11795.274228091,17042.077785487,0.019263717981143,"true"
"19","H.B[17]",7160.23020426346,1404.0066407533,31.5058552035012,4837.45996565464,7044.19704510237,10219.2535196467,0.0224399616704071,"true"
"20","H.B[18]",13699.9801324726,2549.51189338842,65.3688584663444,9419.71475253842,13550.1311218701,19388.7636872756,0.0256397542744804,"true"
"21","H.B[19]",11221.3713356327,1996.11291316994,41.5180121349263,7724.71186635853,11070.2943722675,15573.2439146348,0.0207994306639664,"true"
"22","H.B[20]",8395.95919355349,1519.69844598952,31.7965305699675,5791.73779576194,8280.84096056171,11769.5851272916,0.0209229210267856,"true"
"23","H.B[21]",7675.03336721785,1423.87845412612,30.9203758034025,5229.22088499697,7562.20346056769,10796.1165015389,0.0217156005934365,"true"
"24","H.B[22]",3476.09318626249,654.163711397002,13.1644328049631,2368.86076892344,3415.19200006289,4879.93338879284,0.0201240646272623,"true"
"25","H.B[23]",5526.27885369256,1020.78439525013,28.0103626537909,3778.97716621572,5454.26594764297,7697.00008161682,0.0274400380571328,"true"
"26","H.B[24]",5443.74743517184,1026.03875466768,25.080387265795,3711.7452555493,5360.29376893376,7703.99026514243,0.0244438985873572,"true"
"27","H.B[25]",7289.91813955899,1347.53384183485,30.3579624448384,5097.82020636508,7134.85655705317,10340.468159111,0.0225285343509459,"true"
"28","H.B[26]",2822.97110096692,544.587726434797,9.93735863792598,1921.87663949908,2765.76917316676,4007.58489303188,0.0182474891657621,"true"
"29","H.B[27]",3828.85159415551,719.281661023495,13.5840978154795,2584.19961672807,3781.41709978778,5399.53904157528,0.0188856445973474,"true"
"30","H.B[28]",4245.6665272777,793.025795097051,15.2883444035773,2935.56520737168,4178.77070976862,5964.56433413115,0.0192784957287629,"true"
"31","H.B[29]",3659.74997907864,680.198837664491,12.6940698959015,2513.78726954152,3602.25313312469,5197.21780333248,0.018662292837029,"true"
"32","H.B[30]",1576.89533056509,305.697259268827,5.31821489632539,1080.71066957032,1538.69407101405,2248.40627989102,0.0173969989428286,"true"
"33","H.B[31]",5092.52161767228,977.764880885521,21.8945712356128,3495.13297048392,4984.4735415488,7347.45461179237,0.0223924704840941,"true"
"34","H.B[32]",2304.0875553546,453.822665159442,8.5705908278513,1558.47043224539,2265.89641858213,3336.37067803261,0.0188853300767607,"true"
"35","H.B[33]",3064.87414151661,587.617241544062,11.7971728812052,2067.71916365845,3011.55024462137,4379.86726850125,0.020076287840374,"true"
"36","H.B[34]",1690.74556417181,332.260988069712,6.06506076627921,1120.5550165755,1664.06972073942,2417.68453498307,0.0182539057670132,"true"
"37","N[1]",13319.0648779234,1948.61069079652,37.0891824521312,9895.07236220413,13194.3356918508,17531.5118330193,0.0190336544017268,"true"
"38","N[2]",19708.6188087447,2615.74162036967,47.7710402058985,15135.1330347897,19516.4519490726,25315.0502503035,0.0182629048044689,"true"
"39","N[3]",9112.81599910558,2649.50746936262,61.8536826582006,5103.85900773162,8718.39903759195,15322.9891065525,0.0233453513052674,"true"
"40","N[4]",21533.3288725668,1544.10137151837,28.1971459008865,18811.7748081353,21441.4022347755,24947.2872176418,0.0182612012533602,"true"
"41","N[5]",20609.179808143,2925.59358910761,52.2663431577092,15614.585007956,20380.4498656916,27038.1485563054,0.0178652097653974,"true"
"42","N[6]",16037.8353594995,6090.14064715657,123.291198097951,7174.99977141439,14994.2000966693,30953.1076326816,0.0202443925749917,"true"
