"","variable","point_estimate","Upper C.I.","converge"
"224","S[16]",1.00034099677224,1.00142712113661,"true"
"225","S[17]",1.00045187097031,1.00150347347202,"true"
"226","S[18]",0.999865904499732,1.00070290792333,"true"
"227","S[19]",1.00013085205867,1.00166913136097,"true"
"228","S[20]",1.00004988071232,1.00039341298662,"true"
"229","S[21]",0.999981551024593,1.00087718207605,"true"
"230","S[22]",1.00103442396262,1.003658592685,"true"
"231","S[23]",1.00114126222904,1.00545274275527,"true"
"232","S[24]",1.00134669687577,1.00581619865813,"true"
"233","S[25]",1.00120652584849,1.00310710746082,"true"
"234","S[26]",1.00014459983056,1.00074530288433,"true"
"235","S[27]",1.00061882508061,1.00101704926891,"true"
"236","S[28]",0.999948262404397,1.00036225710035,"true"
"237","S[29]",1.00038984792461,1.00178197713156,"true"
"238","S[30]",1.00182398050129,1.00491545969197,"true"
"239","S[31]",1.00004603968163,1.00089699413961,"true"
"240","S[32]",0.999737000227374,0.999999175652484,"true"
"241","S[33]",0.999812019613268,1.00014271782822,"true"
"242","S[34]",1.00237553131665,1.00945533331764,"true"
"243","S.eq.c",1.24811287502201,1.26997334958022,"false"
"244","S.max",1.23886691932657,1.25903267377101,"false"
"245","S.msy.c",1.2465712573593,1.26765768421687,"false"
"246","U.msy.c",1.00019534095645,1.001978664705,"true"
"247","alpha",1.06062532561664,1.06165796317538,"true"
"248","alpha.c",1.19359484128647,1.20069515043152,"true"
"249","beta",1.00029813589993,1.0019503723523,"true"
"250","lnalpha",1.00010496813147,1.00144245903366,"true"
"251","lnalpha.c",1.00060198673719,1.00170703699243,"true"
"252","log.resid[7]",1.00091210620117,1.00454447069955,"true"
"253","log.resid[8]",1.00077085909868,1.00396063741024,"true"
"254","log.resid[9]",1.00369757936503,1.01332135622554,"true"
"255","log.resid[10]",1.00069507965784,1.00199063442982,"true"
"256","log.resid[11]",1.0008353883905,1.0028931493157,"true"
"257","log.resid[12]",1.00007518450338,1.00021191027681,"true"
"258","log.resid[13]",1.00116892942266,1.00297425350822,"true"
"259","log.resid[14]",1.00023706455445,1.00138811644358,"true"
"260","log.resid[15]",1.00198559199898,1.00339427444107,"true"
"261","log.resid[16]",0.999613093090073,0.999775437966454,"true"
"262","log.resid[17]",1.00016231933023,1.00074004313153,"true"
"263","log.resid[18]",0.999841266250724,1.00022381970611,"true"
"264","log.resid[19]",1.0002709105852,1.0015649406859,"true"
"265","log.resid[20]",1.00041065397104,1.00197611574979,"true"
"266","log.resid[21]",1.00014141834937,1.00132818680419,"true"
"267","log.resid[22]",1.00054264739061,1.00133680253951,"true"
"268","log.resid[23]",1.00016099464017,1.00060033644236,"true"
"269","log.resid[24]",0.999709392963497,1.00017600746041,"true"
"270","log.resid[25]",0.999729728080664,0.999904951877198,"true"
"271","log.resid[26]",0.999587736093147,0.999632153828568,"true"
"272","log.resid[27]",1.00036021170056,1.00212723801076,"true"
"273","log.resid[28]",1.00267789923974,1.00708046979306,"true"
"274","log.resid[29]",1.00374335266338,1.01218701753207,"true"
"275","log.resid[30]",1.00197858581152,1.00746018976863,"true"
"276","log.resid[31]",1.00066066159259,1.00187023671876,"true"
"277","log.resid[32]",1.00025769948668,1.00045878516496,"true"
"278","log.resid[33]",1.00009705867623,1.0009963330182,"true"
"279","log.resid[34]",1.00001727832684,1.00080580568975,"true"
"280","log.resid[35]",1.00119334514754,1.00222728608155,"true"
"281","log.resid[36]",1.00157816927854,1.00543256777314,"true"
"282","log.resid.0",1.0012529072361,1.00534856513971,"true"
"283","mean.log.R0",1.00150734730338,1.00299384981701,"true"
"284","mu.HB[1]",1.00069358512566,1.00260276844857,"true"
"285","mu.HB[2]",1.00048679455708,1.00054145612071,"true"
"286","mu.HB[3]",1.00447544957978,1.01635998223831,"true"
"287","mu.HB[4]",1.00020489394237,1.00075014428829,"true"
"288","mu.HB[5]",1.00014894169769,1.00119242035631,"true"
"289","mu.HB[6]",1.0009434888731,1.00479258696781,"true"
"290","mu.HB[7]",1.00088311770193,1.004540851013,"true"
"291","mu.HB[8]",1.00041106454658,1.00258423464799,"true"
"292","mu.HB[9]",1.00121422419928,1.00447274478347,"true"
"293","mu.HB[10]",1.00001301084518,1.00132178240534,"true"
"294","mu.HB[11]",1.00057402439213,1.00288745970781,"true"
"295","mu.HB[12]",0.999810687183925,1.00055483850642,"true"
"296","mu.HB[13]",1.00101646823268,1.00311239558532,"true"
"297","mu.HB[14]",1.00017782027839,1.00101845638285,"true"
"298","mu.HB[15]",0.999580764074955,0.999600771663618,"true"
"299","mu.HB[16]",0.999809918912897,1.00055394416548,"true"
"300","mu.HB[17]",1.00104164058657,1.0034491215127,"true"
"301","mu.HB[18]",1.00022363965811,1.00216057502905,"true"
"302","mu.HB[19]",1.00068167408949,1.00362366725131,"true"
"303","mu.HB[20]",1.00030589846094,1.00189540177768,"true"
"304","mu.HB[21]",1.00287079052276,1.01156745340173,"true"
"305","mu.HB[22]",1.00134621851951,1.0061255855263,"true"
"306","mu.HB[23]",1.00089985496385,1.0023764064449,"true"
"307","mu.HB[24]",1.00110154669023,1.00450248922352,"true"
"308","mu.HB[25]",1.00013895061296,1.00078636331886,"true"
"309","mu.HB[26]",1.00133713275004,1.00529737701819,"true"
"310","mu.HB[27]",1.00005689230303,1.00093874723268,"true"
"311","mu.HB[28]",1.00090573317662,1.00286453844804,"true"
"312","mu.HB[29]",1.00027722505595,1.00170454366178,"true"
"313","mu.HB[30]",0.999808391677593,1.00044380074726,"true"
"314","mu.HB[31]",1.00102518280621,1.0035067004029,"true"
"315","mu.HB[32]",1.00008889038001,1.00158811909851,"true"
"316","mu.HB[33]",1.00070245165469,1.00391532772767,"true"
"317","mu.HB[34]",1.00062172248888,1.00191277078001,"true"
"318","p[1,1]",0.999801742732162,0.999960131988773,"true"
"319","p[2,1]",1.00118066346458,1.00492333275745,"true"
"320","p[3,1]",1.00132250152162,1.0050646285742,"true"
"321","p[4,1]",1.0011591905945,1.00469873450993,"true"
"322","p[5,1]",1.00178105077137,1.0077786276296,"true"
"323","p[6,1]",1.00047043488647,1.00223993496244,"true"
"324","p[7,1]",1.00129027833244,1.00249199661053,"true"
"325","p[8,1]",0.999949378812085,1.00007467050238,"true"
"326","p[9,1]",1.00006754505334,1.00131049518124,"true"
"327","p[10,1]",1.00002257929051,1.00122409590425,"true"
"328","p[11,1]",1.00041262407625,1.00210680066786,"true"
"329","p[12,1]",1.00002857751001,1.00135018535262,"true"
"330","p[13,1]",1.00093061472552,1.00192944928842,"true"
"331","p[14,1]",0.999776571876535,1.00035747100895,"true"
"332","p[15,1]",0.99992834829283,1.00081849318732,"true"
"333","p[16,1]",0.999808687012824,1.00029960154319,"true"
"334","p[17,1]",1.00100905793494,1.00420240450925,"true"
"335","p[18,1]",1.00022684576642,1.00176221515154,"true"
"336","p[19,1]",1.00068512196273,1.00109055344218,"true"
"337","p[20,1]",1.00019887786956,1.00168413047536,"true"
"338","p[21,1]",1.00046386912897,1.00110320394692,"true"
"339","p[22,1]",1.00197726345858,1.00822289680728,"true"
"340","p[23,1]",1.00233559411632,1.0093340941207,"true"
"341","p[24,1]",1.0001215773045,1.00088470872935,"true"
"342","p[25,1]",1.00204782956381,1.00804315047077,"true"
"343","p[26,1]",1.0009957238606,1.004199344348,"true"
"344","p[27,1]",0.999694985113869,0.99996490675071,"true"
"345","p[28,1]",1.00616550367931,1.0174791038357,"true"
"346","p[29,1]",1.00072208251559,1.00248800429892,"true"
"347","p[30,1]",1.00358743703888,1.01417752543615,"true"
"348","p[31,1]",1.00244796638876,1.00871351689076,"true"
"349","p[32,1]",1.00202049170324,1.00749816474873,"true"
"350","p[33,1]",1.00045823502639,1.0018400317616,"true"
"351","p[34,1]",1.00187706819223,1.00634712502438,"true"
"352","p[35,1]",1.00112389090386,1.00267442109701,"true"
"353","p[36,1]",1.00201449110862,1.00685970596554,"true"
"354","p[1,2]",0.999899808018788,1.00034880721898,"true"
"355","p[2,2]",1.00121423920773,1.00490349597441,"true"
"356","p[3,2]",1.00170232980037,1.00656185146903,"true"
"357","p[4,2]",0.99977271181885,1.00021041268502,"true"
"358","p[5,2]",1.00061030192996,1.00355148370875,"true"
"359","p[6,2]",1.00035904707387,1.00052553134448,"true"
"360","p[7,2]",1.00111793569888,1.00225408677387,"true"
"361","p[8,2]",0.999685326515293,0.999757080378233,"true"
"362","p[9,2]",1.00042155452491,1.00240457784073,"true"
"363","p[10,2]",1.00001369011072,1.00064781062221,"true"
"364","p[11,2]",1.0005670791237,1.00256846139157,"true"
"365","p[12,2]",1.00002583385387,1.00128203149691,"true"
"366","p[13,2]",1.00107621957908,1.00252581078337,"true"
"367","p[14,2]",0.999743774684085,1.00017976584914,"true"
"368","p[15,2]",1.00001934800184,1.00118676600571,"true"
"369","p[16,2]",0.999779000577742,1.00012288893006,"true"
"370","p[17,2]",1.0009886781986,1.00406026065418,"true"
"371","p[18,2]",1.00068712446386,1.00328800596265,"true"
"372","p[19,2]",1.00059150436434,1.00100658093475,"true"
"373","p[20,2]",1.000121981014,1.00134906263764,"true"
"374","p[21,2]",1.00028904453481,1.00089616723371,"true"
"375","p[22,2]",1.00215795766349,1.00860765435208,"true"
"376","p[23,2]",1.00258964726762,1.01029682400522,"true"
"377","p[24,2]",1.00021354073616,1.00153643537313,"true"
"378","p[25,2]",1.00156689275577,1.00659102675092,"true"
"379","p[26,2]",1.00096963661189,1.00453411362038,"true"
"380","p[27,2]",0.999763063906375,0.999831952809307,"true"
"381","p[28,2]",1.00087456523793,1.00299882416031,"true"
"382","p[29,2]",1.00108656166196,1.00365383550184,"true"
"383","p[30,2]",1.00365049493997,1.01438592766928,"true"
"384","p[31,2]",1.0012599355284,1.0043123115472,"true"
"385","p[32,2]",1.00205438111721,1.0076422013636,"true"
"386","p[33,2]",1.00059150237764,1.00204888880896,"true"
"387","p[34,2]",1.00199667242928,1.00680648803938,"true"
"388","p[35,2]",1.00198582453425,1.00852530517905,"true"
"389","p[36,2]",1.00452337728972,1.01517434101692,"true"
"390","p[1,3]",1.00142548589242,1.00517340959059,"true"
"391","p[2,3]",1.00095616862235,1.0015265189503,"true"
"392","p[3,3]",1.00376847810541,1.01026741659847,"true"
"393","p[4,3]",1.00031170773554,1.00145254667485,"true"
"394","p[5,3]",1.00161905955033,1.00572649888502,"true"
"395","p[6,3]",1.00350583458498,1.00510062796101,"true"
"396","p[7,3]",0.999729686428019,0.99979675645552,"true"
"397","p[8,3]",0.999707461290984,0.999972117098329,"true"
"398","p[9,3]",1.00841958675169,1.01574719054994,"true"
"399","p[10,3]",1.00033707459968,1.00135703037639,"true"
"400","p[11,3]",1.00249122383783,1.00615478154899,"true"
"401","p[12,3]",1.00127102320338,1.00358725901705,"true"
"402","p[13,3]",1.00249249339896,1.00472775094734,"true"
"403","p[14,3]",0.999841727535167,1.00022704472362,"true"
"404","p[15,3]",1.00580752841396,1.00839293699778,"true"
"405","p[16,3]",1.01428485902192,1.02217639990717,"true"
"406","p[17,3]",1.00210019362333,1.00653651856343,"true"
"407","p[18,3]",1.02072700096728,1.0274523319909,"true"
"408","p[19,3]",1.00225611156546,1.00227485540208,"true"
"409","p[20,3]",0.999603324872792,0.999859355685212,"true"
"410","p[21,3]",1.00041345487076,1.00251103991772,"true"
"411","p[22,3]",1.0001069077044,1.00013796730519,"true"
"412","p[23,3]",1.00653635500008,1.01079179123983,"true"
"413","p[24,3]",1.00893873488306,1.01243931007716,"true"
"414","p[25,3]",1.00084927219291,1.00308640656994,"true"
"415","p[26,3]",0.999924019892177,1.00024423672347,"true"
"416","p[27,3]",1.0002093853908,1.00029703887169,"true"
"417","p[28,3]",1.01357911108862,1.02612067511018,"true"
"418","p[29,3]",1.01049532200226,1.01779690564652,"true"
"419","p[30,3]",0.99998841202749,1.00071828423016,"true"
"420","p[31,3]",1.00564471733275,1.01105363770053,"true"
"421","p[32,3]",1.00118612191984,1.00234786536031,"true"
"422","p[33,3]",1.01611810635416,1.02106155193732,"true"
"423","p[34,3]",1.0007560531881,1.00106872101072,"true"
"424","p[35,3]",1.00359501085277,1.00441860709652,"true"
"425","p[36,3]",1.00803467841466,1.01863621397467,"true"
"426","phi",1.00102653981033,1.00497347585494,"true"
"427","pi[1]",1.00077365699327,1.0032408844154,"true"
"428","pi[2]",1.00073483062742,1.0021420756516,"true"
"429","pi[3]",1.00702622645518,1.01985063088173,"true"
"430","q[1,1]",1.0000705857447,1.00029648174953,"true"
"431","q[2,1]",1.00356359031132,1.01427673062403,"true"
"432","q[3,1]",1.00104986251017,1.00436531609717,"true"
"433","q[4,1]",1.00086495465318,1.00412448981718,"true"
"434","q[5,1]",1.00051629189527,1.00292335640987,"true"
"435","q[6,1]",0.999895977381589,1.00051059070501,"true"
"436","q[7,1]",1.00248448196212,1.00637463825647,"true"
"437","q[8,1]",1.00205933766068,1.00819482745728,"true"
"438","q[9,1]",0.99983538376134,1.00050938660765,"true"
"439","q[10,1]",1.00021617697279,1.00203302616803,"true"
"440","q[11,1]",1.00067360363162,1.00202323715293,"true"
"441","q[12,1]",1.00020502840534,1.0012725272358,"true"
"442","q[13,1]",0.999842326329377,1.0004653654959,"true"
"443","q[14,1]",1.000401852883,1.00188673008947,"true"
"444","q[15,1]",1.00117335904378,1.00512649579721,"true"
"445","q[16,1]",0.999839199455721,1.00023386878633,"true"
"446","q[17,1]",1.0000843964341,1.00131420467998,"true"
"447","q[18,1]",1.00000352677183,1.00129357930214,"true"
"448","q[19,1]",1.00092700200766,1.00239396822851,"true"
"449","q[20,1]",1.00034658971786,1.00236557874276,"true"
"450","q[21,1]",0.999655916302942,0.99965876300339,"true"
"451","q[22,1]",1.00035482495019,1.00174751232917,"true"
"452","q[23,1]",1.00174772065807,1.00693022367274,"true"
"453","q[24,1]",1.00071783913812,1.00349286086853,"true"
"454","q[25,1]",1.00007179470655,1.00143967916201,"true"
"455","q[26,1]",1.00027746921452,1.001304847518,"true"
"456","q[27,1]",1.00197775172437,1.00704163632467,"true"
"457","q[28,1]",1.00360166338525,1.01333554790078,"true"
"458","q[29,1]",1.00172286144313,1.00696290769956,"true"
"459","q[30,1]",1.00047765372367,1.00081477045254,"true"
