"","variable","Mean","SD","time_series_se","2.5%","50%","97.5%","mc_error","converge"
"1","B.sum",7.628498326793,1.99908535023565,0.036505559221432,4.51302361345314,7.36702867998559,12.2330018897073,0.0182611308802442,"true"
"2","D.sum",17.4420686205202,4.62627579815194,0.0895428246865831,9.94429396905287,16.9033387297767,28.2849380186307,0.0193552716252569,"true"
"3","H.B[1]",8246.69343026651,5877.16248703064,107.315284971934,1497.71706016912,6944.76610846637,22129.0656051125,0.0182597103974497,"true"
"4","H.B[2]",8125.65074102167,5525.89560690039,100.914629783261,1601.62593923573,6935.82733446473,22224.4534212492,0.0182621310574969,"true"
"5","H.B[3]",7488.81514366009,4785.03144946514,87.3629234041675,1524.0059630921,6429.21890745662,20433.0962031382,0.0182575442453848,"true"
"6","H.B[4]",5753.86280974617,1116.71527535487,19.7702632789318,3856.9668958527,5680.75345181483,8238.19750373316,0.0177039427285073,"true"
"7","H.B[5]",9330.19677410362,1778.20060976597,33.2492182912154,6298.99216289938,9175.96269578468,13081.5093742783,0.0186982380439018,"true"
"8","H.B[6]",2914.45461440262,570.138469642478,10.412458493162,1986.17885182298,2861.89563824652,4162.77131275881,0.0182630344163435,"true"
"9","H.B[7]",7213.66737083317,1318.07155023362,21.3813630710975,4985.36274267387,7118.68458271027,10101.6352212894,0.0162217013691767,"true"
"10","H.B[8]",4305.82573980533,836.86047595622,15.0310744036142,2877.1911821808,4234.34408533317,6097.6653214639,0.0179612669440975,"true"
"11","H.B[9]",8996.81135135006,4821.28114159538,87.0466643616287,2175.78130619642,8152.92237461084,20445.185553696,0.0180546750552748,"true"
"12","H.B[10]",9859.65010454099,1826.2914416379,32.9804771514729,6831.02155400329,9674.67364622202,13898.9315562256,0.0180587152737761,"true"
"13","H.B[11]",15979.7009379886,2874.96386327958,52.4839163625218,10989.6968794689,15748.2403586197,22307.5905103489,0.0182555047153363,"true"
"14","H.B[12]",1726.11340215147,343.910180844098,5.93359243792161,1147.76341828382,1696.08467058334,2480.70933836957,0.0172533201063083,"true"
"15","H.B[13]",7961.26268589336,1466.17920896918,25.7991271230438,5465.28544201473,7856.74822035608,11126.1352628307,0.0175961621643661,"true"
"16","H.B[14]",6928.38342464549,1277.61830028177,23.2019512343193,4770.81016463774,6795.96420804243,9801.02140379212,0.0181603153533432,"true"
"17","H.B[15]",3317.24526049934,623.503924906911,11.4336072759357,2261.0000793754,3260.25071536034,4659.1500805815,0.0183376668842024,"true"
"18","H.B[16]",1557.5239392655,309.653876813031,5.48262448103632,1037.26613947817,1527.87572884286,2226.07739336457,0.0177056542532704,"true"
"19","H.B[17]",1730.06143183375,348.323490724043,6.36143892143089,1161.22435548673,1693.59024346691,2509.37214048741,0.0182630201259401,"true"
"20","H.B[18]",9429.57580209057,1723.12482726362,31.4645446731631,6497.94726752503,9266.00035947856,13164.4473038804,0.0182601655871502,"true"
"21","H.B[19]",11807.0340652753,2165.50096602084,38.6745876538626,8141.56025933649,11659.0219108233,16627.6115032019,0.0178594183335453,"true"
"22","H.B[20]",7405.23429164877,1408.11037225212,25.6995305339919,5034.12624580838,7293.23784438097,10500.0908152769,0.0182510767908685,"true"
"23","H.B[21]",13629.5250047104,2422.89392459932,44.2492335556537,9380.69373048081,13396.484786868,18844.243620754,0.0182629677289613,"true"
"24","H.B[22]",11059.9758780494,1971.11740536224,36.0659490502477,7681.96409381234,10913.8077695055,15301.4897427948,0.0182972099744711,"true"
"25","H.B[23]",8351.65053620306,1497.77308192233,27.3407151470461,5767.35433327591,8262.79030820024,11540.6510027226,0.0182542439018569,"true"
"26","H.B[24]",7612.85235287595,1386.0280836934,24.3619736019068,5288.38801555397,7505.1292440924,10661.082417853,0.0175768253822018,"true"
"27","H.B[25]",3568.18124014885,697.254894202947,12.728362581078,2384.95363829857,3501.88470128488,5148.79195610769,0.0182549634099423,"true"
"28","H.B[26]",5641.88264336125,1065.50384268657,19.4543662516182,3814.27908852028,5565.43607962784,8005.93957794312,0.0182583726798824,"true"
"29","H.B[27]",5470.3946860494,1040.59042165211,18.1153337188748,3736.51335311569,5365.73207475728,7837.54971410631,0.0174087069628353,"true"
"30","H.B[28]",7096.3448712717,1291.67819196236,23.6293769097501,4908.03122280302,6975.0525858352,9937.92450833014,0.018293547926091,"true"
"31","H.B[29]",2868.22511886575,544.334409285056,9.79971614794404,1943.18841890763,2805.67834368833,4070.1281123598,0.0180031171661833,"true"
"32","H.B[30]",3761.75789445458,688.291501805318,12.546608205428,2580.89756662381,3708.12920867711,5316.40352495879,0.0182286257675993,"true"
"33","H.B[31]",4143.53471841741,761.610539210995,13.6084017378974,2846.03137764915,4068.60112732866,5832.83938086816,0.0178679272899707,"true"
"34","H.B[32]",3648.9730528806,686.440224047418,12.633467565603,2524.33060153515,3571.64373207098,5141.3816511536,0.0184043229447031,"true"
