"","variable","chain1","chain2","chain3"
"1","B.sum",-0.968245433688608,-0.21405073858327,-0.301836584792226
"2","D.sum",-0.331180729810062,-0.231959203819721,-2.46604434538761
"3","H.B[1]",0.398741372110032,0.337728242654682,0.475046070777237
"4","H.B[2]",1.0747024365509,-0.459283454437958,-0.297390447129485
"5","H.B[3]",-0.184550377581845,0.620975061348774,0.936329280791217
"6","H.B[4]",-0.0258167941151594,0.983471977335544,-0.37060194674406
"7","H.B[5]",1.22541815450438,0.588986369203992,-0.273576867369775
"8","H.B[6]",-0.163151391761712,1.94236570784945,0.650219249746564
"9","H.B[7]",-0.157124933563499,0.634537390237797,1.25307501505053
"10","H.B[8]",1.31007238321129,-0.889007076439169,-0.309313653757486
"11","H.B[9]",-1.01124353571562,1.53670224365319,-1.54031486993421
"12","H.B[10]",0.845052623818588,-1.66265931972442,1.48356096408726
"13","H.B[11]",-0.123983551703893,0.934797381884684,-0.224058950151734
"14","H.B[12]",0.130013388929151,-0.232194891812373,-1.12090457920875
"15","H.B[13]",-0.108089994543378,-0.648452855994112,-0.576004252947473
"16","H.B[14]",1.226972062889,-0.228672318114014,-0.934831509151852
"17","H.B[15]",-0.54338603655013,-0.497825051058872,1.50519054050124
"18","H.B[16]",-0.241847674318934,0.953826159505819,-0.0234893268739585
"19","H.B[17]",-0.763420305560361,0.648526491815714,-2.71244090384406
"20","H.B[18]",0.451617133248506,-0.286409785646404,0.623616492250774
"21","H.B[19]",-0.181775532867827,-0.743011911343202,-0.0798542643201029
"22","H.B[20]",-1.38805265676438,0.442090279117902,0.0968391679202725
"23","H.B[21]",-1.31228087511295,0.910617364776779,-0.137053718034683
"24","H.B[22]",-0.908790859924997,-0.769415375207722,0.185086566423947
"25","H.B[23]",-1.31080213659525,0.0159354979395502,0.195804216345374
"26","H.B[24]",1.22993430656176,0.062747888758028,0.575620280356576
"27","H.B[25]",2.21854241489434,0.0064034224418355,-3.47471075304894
"28","H.B[26]",0.905213320829914,0.696324725373291,-0.167702738635718
"29","H.B[27]",-0.713249657709661,-1.02798037555074,0.693252444674633
"30","H.B[28]",0.635264747582672,0.853215488084354,-0.679125952676317
"31","H.B[29]",-0.127861515557049,-0.756111065931419,-0.155640816480187
"32","H.B[30]",-0.426465503656633,-1.32000927704162,0.649373405894689
"33","H.B[31]",2.12330854200627,-0.535242516255634,-0.206630853039378
"34","H.B[32]",0.444583852552159,0.140660308127715,0.217535651500177
"35","H.B[33]",-1.12943279492181,0.388734228999017,0.419041707940594
"36","H.B[34]",-0.714134314707728,0.89172935763012,0.152115025871606
"37","H.B[35]",1.30343350901551,0.987636869002026,0.35641011482037
"38","H.B[36]",-0.745212708821179,1.63898836563244,-0.121947786376644
"39","H.B[37]",-1.4187717685605,-0.626489652685666,-1.52407343829552
"40","MSY.c",-1.41920254579067,-0.895835680890249,-1.43561870590881
"41","N[1]",0.437326771413477,0.168220356835384,0.452879779803447
"42","N[2]",1.22229021322994,-0.465682439848117,-0.355457304615043
"43","N[3]",-0.0415467194973629,0.622891849008384,0.879786568051151
"44","N[4]",0.920077098139462,1.32758285708246,0.607541697840371
"45","N[5]",1.30264003607566,0.799141985404054,-0.321362966748345
"46","N[6]",-1.22053484052834,0.830076492668246,0.735021790996125
"47","N[7]",0.0544779496764615,0.845789126801361,0.838973667842269
"48","N[8]",-0.187378333580774,-1.66208509476084,2.04211056494817
"49","N[9]",-0.548419713968429,1.1292049093619,-0.536201936133709
"50","N[10]",-0.765802840697524,-1.72553736253159,-0.373018711514628
"51","N[11]",-1.31795841629154,0.386477968522359,0.125741702755066
"52","N[12]",0.345953225053884,-0.961199430640131,0.702986401106138
"53","N[13]",0.682002582022663,-0.458757668374671,-0.164006512682684
"54","N[14]",0.328295146810709,0.151421092341924,-1.67985417345
"55","N[15]",-0.600669239270216,0.173801216733025,2.32365808797651
"56","N[16]",-0.326413383818988,1.53459744877305,0.95088399272948
"57","N[17]",-0.303259578770794,0.274477297040103,-0.804956093540876
"58","N[18]",-0.553416911881104,0.370379221411125,0.381531237518095
"59","N[19]",-0.195938516611699,-0.439280683692729,0.397976483291293
"60","N[20]",-1.35340527147363,0.673072733134418,0.0681420623414581
"61","N[21]",-1.60652741366483,0.838915381677588,0.0486631448219664
"62","N[22]",-1.11133805610413,-0.807855530893327,0.582678599577363
"63","N[23]",-1.3073269300687,0.250068185711065,0.290255502856689
"64","N[24]",0.961013096829937,0.0224075715523547,0.714376228863342
"65","N[25]",2.98197506438886,0.00308094052013433,-3.75974270457276
"66","N[26]",0.951932730438038,0.700017646008328,-0.303271193794059
"67","N[27]",-0.91920994921752,-0.905096779065736,0.698768450719133
"68","N[28]",0.306129344010998,0.781461901005336,-0.41720572627931
"69","N[29]",-0.30783765613563,-0.481579358969757,-0.124531369238278
"70","N[30]",-0.898896208868344,-0.655083265681448,1.03948884041104
"71","N[31]",2.06396505246848,-0.73227056748119,-0.319756782420772
"72","N[32]",0.489632585666055,-0.00445252529829388,0.302477534901312
"73","N[33]",-0.61115919815043,0.379537604986826,0.236450576625175
"74","N[34]",-0.378008133697437,1.21309480915355,0.183385319402788
"75","N[35]",1.81564812200813,1.68501038627381,-0.247185962923613
"76","N[36]",-0.998481432845837,1.84413080716199,0.364388968132754
"77","N[37]",-1.89552515550769,0.252085149005868,-2.79315172321513
"78","N.ya[1,1]",0.280568199972511,-1.25727741855375,0.32532487111604
"79","N.ya[2,1]",1.49056015993048,-0.99996657493567,0.502403933200033
"80","N.ya[3,1]",-1.26071001879642,1.10355799653398,-0.0133264598172042
"81","N.ya[4,1]",1.3302992992181,0.336062980232325,-0.670556338368178
"82","N.ya[5,1]",0.536399998745294,-0.437094563879376,-0.190881810462363
"83","N.ya[6,1]",-0.349521086409689,1.04838486764774,0.544920740472282
"84","N.ya[7,1]",-1.4546864518613,-2.19921292426327,2.3644092422992
