"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
3789.37474532438,3400.26247158688,1819.91537168234,1033.72070663152,914.873968078566,500
6873.6483952745,6115.9574340671,3329.90384046826,1975.35357103506,1741.66744566177,1000
9300.06225198151,8216.63286262681,4555.67755312301,2794.65029332282,2484.51743169606,1500
11140.3274541035,9792.24785159061,5613.8404527284,3507.8801090907,3167.92930695944,2000
12466.1506277937,10910.1605045461,6427.99985901031,4109.69781364992,3790.90445017329,2500
13292.9712628674,11640.0544304697,6933.91347267888,4592.16396405333,4351.61787237063,3000
13881.1431791026,12172.7378528526,7340.73933936246,4988.39227355812,4776.8562030823,3500
14166.5453448239,12423.6911868547,7728.70204742117,5324.49151671309,5145.02139410459,4000
14155.4520220099,12456.0481286896,7857.08793329057,5532.47502424266,5217.16187173807,4500
13834.9925950339,12417.3278563396,7893.68103222756,5693.82794191362,5269.79853497026,5000
13494.28144643,12161.900526607,7738.4299827468,5637.22868201567,5210.08497605244,5500
13319.3072816551,11730.8030710408,7525.11677528626,5582.87970330123,5133.66294235708,6000
13044.6843766701,11240.7044164793,7317.31170898194,5335.62612386749,4741.24528279029,6500
12509.8512738363,10788.5748753965,6997.8990165758,5259.30604217243,4381.0755751294,7000
11921.6317600027,9910.18574570524,6588.58824376954,4645.19339519233,3762.43964971274,7500
10960.5156811182,9341.58668233122,6199.08691666841,4044.55065025597,3092.39230648159,8000
9960.37424136272,8743.43483986361,5694.12427196408,3327.09247936784,2371.33395661438,8500
9106.77098198736,8198.09041321083,5074.62120163435,2430.31336521452,1618.31281436277,9000
8492.62304999226,7598.39542147415,4515.4923482892,1539.87375490885,707.310802500108,9500
8286.90189636503,7156.71812242399,4017.00942955616,708.01315676912,-220.059890232171,10000
7786.62731804115,6549.60212276947,3163.12059105612,-139.719060564119,-1029.68107651048,10500
7303.96076867467,6123.48963300304,2459.29711752612,-981.777654806566,-1910.26499347518,11000
6959.93939385119,5715.83191957188,1680.08845704257,-1831.2138029155,-2818.36694309956,11500
6678.26557065233,5289.54401677733,895.158961926772,-2686.05513102121,-3641.56326812581,12000
5957.50260659593,4787.53407554575,108.604790574362,-3549.24115370791,-4462.30810042185,12500
5569.17660120544,4247.08487657571,-736.404300352978,-4502.03849908642,-5282.20482302944,13000
5158.66578989638,3730.23133121097,-1572.01528928013,-5551.12617721536,-6100.27678119095,13500
4742.59487322641,3130.5609948867,-2400.12100538339,-6416.65582913927,-6945.55145599138,14000
4447.51134609715,2549.53914177552,-3189.87418650743,-7211.65112929044,-7800.29457643408,14500
4157.18664339107,1948.78529115577,-3985.48688422936,-8069.42300902151,-8650.76759647658,15000
3847.72551064127,1329.96787108856,-4809.63412871534,-8923.24741057355,-9522.36143297012,15500
3340.65350464057,694.654742175903,-5667.67547471986,-9734.112207509,-10407.313165939,16000
2744.53053509818,44.3185281214592,-6488.47899689018,-10622.965676948,-11268.7382231777,16500
2143.93174638845,-619.658317686405,-7262.68390070757,-11524.9850050154,-12095.3548833097,17000
1442.03447430453,-1256.43370944827,-8037.42297388401,-12375.2892747864,-12895.9060609223,17500
728.661181128942,-1866.6489561458,-8841.46613172312,-13218.9563715561,-13656.2005525441,18000
32.3616922558466,-2488.47917803144,-9735.11425968162,-14039.8753566737,-14411.0370204058,18500
-546.381190607377,-3109.67109312564,-10559.0736617995,-14818.0496961556,-15192.1100235282,19000
-1074.82453718306,-3677.24775155482,-11357.7382904416,-15551.0164491645,-15935.3034895377,19500
-1615.27529561107,-4254.76559402471,-12147.2299040551,-16271.5498168079,-16673.3890113146,20000
-2167.05865208513,-4852.86570448799,-12948.8273050526,-16981.9605087874,-17407.4607643927,20500
-2729.52772019296,-5502.67100902743,-13757.375459175,-17682.4650626646,-18132.9979719411,21000
-3302.06251588906,-6353.2155122458,-14557.0497404699,-18373.3095337964,-18844.778955336,21500
-3884.068967765,-7139.24467313215,-15326.3709401093,-19082.180368715,-19542.1012819564,22000
-4470.47017644577,-7830.79327732484,-16100.9173573896,-19783.5656873521,-20225.8008548445,22500
-5064.18458145067,-8497.50679883625,-16867.1740874486,-20472.2872669352,-20883.0433309849,23000
-5665.80143626043,-9168.98643366521,-17625.1058655846,-21148.9968595403,-21529.0873977225,23500
-6274.82786856844,-9932.2956287043,-18415.9770489701,-21813.9435756869,-22165.8852704374,24000
-6890.79187337493,-10640.3589084023,-19213.7971632342,-22456.0336450696,-22793.9275285282,24500
-7513.24154317582,-11347.8392968087,-19969.3918970877,-23089.6739881919,-23413.6905361022,25000
-8141.74432462257,-12059.6507349422,-20703.6607719654,-23715.2813636675,-24028.5906335275,25500
-8775.88630078044,-12773.2476595696,-21404.8703175827,-24333.2621988269,-24637.1391546475,26000
-9415.27149814024,-13506.3667301862,-22099.2590600336,-24942.7898088608,-25238.1400480961,26500
-10059.5212175662,-14258.8784388911,-22790.947844448,-25545.3265231184,-25832.0656018015,27000
-10726.3254799045,-15016.5544726505,-23477.6345764454,-26141.5767552065,-26419.3649089536,27500
-11414.9211515454,-15773.0613949187,-24155.2559913491,-26732.7373635402,-27000.4641516904,28000
-12106.623170456,-16503.2132604726,-24816.3822236573,-27326.7967632588,-27575.7670279528,28500
-12801.0944226019,-17261.137356748,-25472.4974862161,-27913.2365828311,-28145.6552928264,29000
-13498.0146895477,-18016.895524344,-26128.2791876789,-28485.18254062,-28710.489389752,29500
-14197.0799532141,-18761.4646567933,-26778.1012077996,-29052.626578401,-29270.6091505426,30000
-14898.0017267176,-19502.2705188797,-27422.115495357,-29623.5204844795,-29826.334546258,30500
-15600.506410367,-20240.7863180351,-28060.4773819784,-30190.4320083412,-30377.966473702,31000
-16304.3346719201,-20976.8453030342,-28693.3446183718,-30752.1917819818,-30925.787564681,31500
-17009.2408502369,-21710.2964817234,-29320.8765147471,-31309.1158549138,-31470.0630072216,32000
-17714.9923814927,-22441.0036711633,-29943.233176348,-31861.7804951005,-32011.0413697372,32500
-18421.3692471468,-23168.844596981,-30564.7255607349,-32409.9754910481,-32548.9554206911,33000
-19128.1634428867,-23893.7100395674,-31184.7337886653,-32950.9088693779,-33084.0229376423,33500
-19835.1784677974,-24615.5030248711,-31800.5875526738,-33488.9695979558,-33616.4475007244,34000
-20542.2288330289,-25335.212889076,-32411.0826301892,-34024.2081421309,-34146.4192666065,34500
-21249.1395892621,-26051.7225808532,-33016.4306689061,-34557.1097827828,-34674.115719838,35000
-21955.7458722967,-26764.8897568546,-33616.8381919553,-35087.8203263352,-35199.7023992178,35500
-22661.8924661072,-27474.6598842147,-34212.5063836246,-35616.4774219213,-35723.3335974475,36000
-23367.4333827375,-28180.9872646355,-34803.6309238518,-36144.9841983475,-36245.2593088272,36500
-24072.2314584254,-28883.8344462802,-35390.4018660932,-36670.3040293506,-36765.5001516911,37000
-24776.1579653693,-29583.1716674526,-35973.6414434828,-37193.872927602,-37284.1710165683,37500
-25479.0922385697,-30278.9763305003,-36553.6322989932,-37715.729228897,-37801.3895834913,38000
-26180.9213171995,-30971.2325044534,-37129.6650576868,-38236.0177297943,-38317.2651601959,38500
