"oy_0.9","oy_0.8","or_0.9","or_0.8","of_0.9","of_0.8","oy_0.7","or_0.7","of_0.7","Escapement"
0.482,0.694,0.830666666666667,0.898333333333333,0.0436666666666667,0.0256666666666667,0.826,0.937,0.017,8600
0.467333333333333,0.679,0.834666666666667,0.901333333333333,0.0423333333333333,0.0243333333333333,0.811666666666667,0.937666666666667,0.0166666666666667,8700
0.454333333333333,0.661333333333333,0.838333333333333,0.903333333333333,0.0403333333333333,0.0223333333333333,0.798,0.939666666666667,0.016,8800
0.439333333333333,0.643666666666667,0.843666666666667,0.906333333333333,0.0403333333333333,0.022,0.783333333333333,0.94,0.015,8900
0.427333333333333,0.623666666666667,0.848333333333333,0.909666666666667,0.0393333333333333,0.022,0.771333333333333,0.942,0.0146666666666667,9000
0.408333333333333,0.612,0.851666666666667,0.912,0.0383333333333333,0.0213333333333333,0.755,0.944333333333333,0.0143333333333333,9100
0.394,0.592666666666667,0.854666666666667,0.914666666666667,0.037,0.021,0.74,0.947333333333333,0.0136666666666667,9200
0.378666666666667,0.574333333333333,0.857333333333333,0.917,0.0363333333333333,0.0206666666666667,0.722666666666667,0.948333333333333,0.0133333333333333,9300
0.362333333333333,0.556,0.861,0.919,0.035,0.02,0.709333333333333,0.949,0.0133333333333333,9400
0.351,0.537,0.863333333333333,0.920333333333333,0.0346666666666667,0.0196666666666667,0.693333333333333,0.95,0.0126666666666667,9500
0.340666666666667,0.520666666666667,0.868333333333333,0.922,0.034,0.0186666666666667,0.674666666666667,0.951333333333333,0.0123333333333333,9600
0.329,0.507333333333333,0.871666666666667,0.922666666666667,0.0336666666666667,0.0186666666666667,0.661333333333333,0.951666666666667,0.012,9700
0.318666666666667,0.494,0.872666666666667,0.924,0.0326666666666667,0.0183333333333333,0.639333333333333,0.953,0.012,9800
0.308333333333333,0.479,0.875666666666667,0.925666666666667,0.032,0.0176666666666667,0.626666666666667,0.953333333333333,0.0116666666666667,9900
0.293333333333333,0.468,0.877333333333333,0.926666666666667,0.032,0.0176666666666667,0.613,0.954,0.0116666666666667,10000
0.284,0.455666666666667,0.881333333333333,0.927,0.0313333333333333,0.0176666666666667,0.595666666666667,0.954666666666667,0.0113333333333333,10100
0.273,0.437,0.883333333333333,0.927666666666667,0.0296666666666667,0.0173333333333333,0.577666666666667,0.955333333333333,0.011,10200
0.261666666666667,0.422333333333333,0.883333333333333,0.929333333333333,0.029,0.0173333333333333,0.558666666666667,0.955666666666667,0.011,10300
0.25,0.41,0.884,0.931333333333333,0.0286666666666667,0.0173333333333333,0.543,0.956333333333333,0.011,10400
0.242,0.397,0.886,0.932666666666667,0.028,0.017,0.528333333333333,0.956333333333333,0.0106666666666667,10500
0.233333333333333,0.381666666666667,0.887,0.933333333333333,0.027,0.017,0.512666666666667,0.957333333333333,0.0103333333333333,10600
0.223333333333333,0.368,0.886333333333333,0.933666666666667,0.0263333333333333,0.017,0.500333333333333,0.957333333333333,0.0103333333333333,10700
0.218666666666667,0.361,0.886,0.934666666666667,0.025,0.0163333333333333,0.487666666666667,0.958333333333333,0.00966666666666667,10800
0.209666666666667,0.350333333333333,0.888333333333333,0.935333333333333,0.0246666666666667,0.015,0.48,0.958666666666667,0.00933333333333333,10900
0.206666666666667,0.341666666666667,0.886666666666667,0.935,0.0226666666666667,0.015,0.467,0.959333333333333,0.00866666666666667,11000
0.200333333333333,0.33,0.888666666666667,0.936333333333333,0.0223333333333333,0.0146666666666667,0.451333333333333,0.959,0.00833333333333333,11100
0.192333333333333,0.318666666666667,0.887666666666667,0.939333333333333,0.022,0.0146666666666667,0.435666666666667,0.959333333333333,0.008,11200
0.186,0.306333333333333,0.887333333333333,0.939333333333333,0.022,0.014,0.425333333333333,0.96,0.008,11300
0.180666666666667,0.296,0.886333333333333,0.939,0.0213333333333333,0.0133333333333333,0.412,0.961666666666667,0.008,11400
0.173666666666667,0.285666666666667,0.885333333333333,0.939666666666667,0.021,0.0133333333333333,0.4,0.962333333333333,0.00733333333333333,11500
0.168333333333333,0.276,0.883666666666667,0.939333333333333,0.0206666666666667,0.013,0.387666666666667,0.962,0.00666666666666667,11600
0.162,0.265333333333333,0.881,0.939,0.0206666666666667,0.013,0.377333333333333,0.962,0.00666666666666667,11700
0.154,0.260666666666667,0.880333333333333,0.938333333333333,0.0203333333333333,0.0123333333333333,0.368666666666667,0.962,0.00666666666666667,11800
0.148666666666667,0.248666666666667,0.879666666666667,0.938,0.0196666666666667,0.012,0.358666666666667,0.963,0.00666666666666667,11900
0.143666666666667,0.240333333333333,0.876666666666667,0.938,0.0193333333333333,0.012,0.348333333333333,0.963333333333333,0.00666666666666667,12000
