"","variable","Mean","SD","time_series_se","2.5%","50%","97.5%","mc_error","converge"
"1","B.sum",7.58720475629476,1.97168426579007,0.0374012630841028,4.32499288939096,7.34911511944334,12.0030310532259,0.018969194882283,"true"
"2","D.sum",17.4258359902436,4.60095940316921,0.0853226625011468,10.0995687609087,16.8742387394147,27.9050378979438,0.0185445371333586,"true"
"3","H.B[1]",8204.18616200228,5704.84034748578,107.844424894545,1510.6704712774,7027.70453195925,21317.3540477985,0.0189040215546214,"true"
"4","H.B[2]",8054.90025803331,5191.63716166693,94.7532438962952,1566.20506690908,6879.58796965346,20996.0113970357,0.0182511298354818,"true"
"5","H.B[3]",7522.97471246594,4654.33485118096,85.2520909527601,1452.80124065901,6572.40623449107,19821.0346829029,0.0183167076883454,"true"
"6","H.B[4]",5720.18884450352,1079.34026733867,19.1011122035476,3887.98403276069,5626.86409082984,8090.15105567221,0.0176970254715366,"true"
"7","H.B[5]",9310.67556006756,1728.12282735997,31.560998287425,6311.58734318751,9171.20153007862,13097.1963766919,0.0182631684436692,"true"
"8","H.B[6]",2932.67852215512,576.120582058351,10.767402588611,1974.84165004326,2878.76194642081,4232.50028997312,0.0186894947410861,"true"
"9","H.B[7]",7208.24486478689,1359.67865871936,23.5768562784013,4842.68558233896,7113.33641874854,10261.3227076463,0.0173400208403709,"true"
"10","H.B[8]",4331.43383342084,818.488258530452,15.1095445047879,2924.09924222427,4260.86916703694,6181.49175218275,0.0184603069711913,"true"
"11","H.B[9]",9038.00929347763,4794.73640732117,87.5064517006907,2221.7112635366,8141.46452108895,20465.6025524057,0.0182505239635437,"true"
"12","H.B[10]",9871.44759128863,1797.55217283033,32.8237745509662,6800.19262532876,9704.09962936443,13787.2074675381,0.0182602625098128,"true"
"13","H.B[11]",16042.8403482662,2872.5569434482,55.5746843581854,10983.9979286807,15854.7393081601,21984.6873648305,0.0193467650780402,"true"
"14","H.B[12]",1720.0992940706,343.792540510908,6.32097152973096,1138.54682796488,1690.7121423305,2474.25429629409,0.0183860054681158,"true"
"15","H.B[13]",7901.87229242063,1429.41032837114,26.103953847139,5450.88158364019,7800.81823466507,11137.9039146572,0.01826204367565,"true"
"16","H.B[14]",6931.93561674606,1296.49163560654,23.6742774652925,4741.60330870713,6824.88657084605,9741.83045509382,0.0182602623997778,"true"
"17","H.B[15]",3335.92217874918,620.716148026041,11.3161973668354,2245.56532020132,3278.73701413485,4688.0109255827,0.0182308731661362,"true"
"18","H.B[16]",1548.95891431613,306.293540232834,5.58540132604835,1047.56115067174,1520.42163902785,2237.71057196581,0.0182354525720736,"true"
"19","H.B[17]",1733.60416063062,336.53040446853,6.23586655069058,1152.19096910128,1699.60679019043,2469.55123029352,0.0185298756602354,"true"
"20","H.B[18]",9389.45063367349,1666.69565015946,30.9739690280805,6548.58659010698,9248.34712019275,13070.834184236,0.0185840582382975,"true"
"21","H.B[19]",11766.8517996972,2046.33844573472,35.2692353644435,8324.34296314501,11554.5855652465,16427.0376759553,0.0172352894204558,"true"
"22","H.B[20]",7405.72820265124,1380.39614111002,25.2000329120123,5053.62774223691,7283.30782431714,10519.4220069294,0.0182556529691167,"true"
"23","H.B[21]",13590.0911597305,2429.18336392907,44.1182432315305,9480.11657773044,13426.8847977758,18682.0076853205,0.0181617591683864,"true"
