"oy_0.9","oy_0.8","or_0.9","or_0.8","of_0.9","of_0.8","oy_0.7","or_0.7","of_0.7","Escapement"
0,0,0,0,1,1,0,0,1,0
0,0,0.000333333333333333,0.000333333333333333,1,1,0,0.000333333333333333,1,100
0,0,0.000333333333333333,0.000333333333333333,1,1,0,0.000333333333333333,1,200
0,0,0.000333333333333333,0.000333333333333333,1,1,0,0.000666666666666667,1,300
0,0,0.000666666666666667,0.000666666666666667,1,1,0,0.000666666666666667,1,400
0,0,0.000666666666666667,0.000666666666666667,1,1,0,0.000666666666666667,1,500
0,0,0.000666666666666667,0.000666666666666667,1,1,0,0.00133333333333333,1,600
0,0,0.000666666666666667,0.00133333333333333,1,1,0,0.00233333333333333,1,700
0,0,0.00133333333333333,0.002,1,1,0,0.00266666666666667,1,800
0,0,0.002,0.00266666666666667,1,1,0,0.00333333333333333,1,900
0,0,0.00266666666666667,0.00333333333333333,1,1,0,0.00466666666666667,1,1000
0,0,0.00333333333333333,0.004,1,1,0,0.00866666666666667,1,1100
0,0,0.00333333333333333,0.00533333333333333,1,1,0,0.011,1,1200
0,0,0.004,0.00866666666666667,1,1,0.00133333333333333,0.0153333333333333,0.998666666666667,1300
0,0,0.00566666666666667,0.011,1,1,0.00466666666666667,0.0216666666666667,0.995333333333333,1400
0,0.000333333333333333,0.008,0.0133333333333333,1,0.999666666666667,0.013,0.0303333333333333,0.987,1500
0,0.00133333333333333,0.00933333333333333,0.0173333333333333,1,0.998666666666667,0.031,0.0443333333333333,0.969,1600
0,0.00266666666666667,0.0113333333333333,0.0226666666666667,1,0.997333333333333,0.0596666666666667,0.0593333333333333,0.940333333333333,1700
0,0.00766666666666667,0.0133333333333333,0.029,1,0.992333333333333,0.0916666666666667,0.0746666666666667,0.908333333333333,1800
0.000666666666666667,0.0166666666666667,0.017,0.039,0.999333333333333,0.983333333333333,0.145666666666667,0.096,0.854333333333333,1900
0.00133333333333333,0.032,0.0216666666666667,0.0503333333333333,0.998666666666667,0.968,0.200666666666667,0.114,0.799333333333333,2000
0.00166666666666667,0.0553333333333333,0.027,0.0626666666666667,0.998333333333333,0.944666666666667,0.269,0.138,0.731,2100
0.00333333333333333,0.0786666666666667,0.0323333333333333,0.078,0.996666666666667,0.921333333333333,0.335666666666667,0.162333333333333,0.664333333333333,2200
0.008,0.116,0.04,0.093,0.992,0.884,0.399333333333333,0.193666666666667,0.600666666666667,2300
0.0143333333333333,0.161333333333333,0.0486666666666667,0.108,0.985666666666667,0.838666666666667,0.464,0.224,0.536,2400
0.027,0.207,0.059,0.127,0.973,0.793,0.525333333333333,0.253666666666667,0.474666666666667,2500
0.04,0.262333333333333,0.0693333333333333,0.147,0.96,0.737666666666667,0.582,0.281,0.418,2600
0.0596666666666667,0.312333333333333,0.0826666666666667,0.165333333333333,0.940333333333333,0.687666666666667,0.634,0.308,0.366,2700
0.0823333333333333,0.367666666666667,0.094,0.191333333333333,0.917666666666667,0.632333333333333,0.678666666666667,0.341666666666667,0.321333333333333,2800
0.108,0.420666666666667,0.104,0.215333333333333,0.892,0.579333333333333,0.715666666666667,0.371666666666667,0.284333333333333,2900
0.144333333333333,0.473333333333333,0.121333333333333,0.238,0.855666666666667,0.526666666666667,0.743666666666667,0.401666666666667,0.256333333333333,3000
0.177666666666667,0.524,0.135,0.265666666666667,0.822333333333333,0.476,0.778,0.429333333333333,0.222,3100
0.22,0.568666666666667,0.152666666666667,0.283333333333333,0.78,0.431333333333333,0.800666666666667,0.467666666666667,0.199333333333333,3200
0.265333333333333,0.615,0.166666666666667,0.305666666666667,0.734666666666667,0.385,0.825,0.495,0.175,3300
0.306,0.654,0.186333333333333,0.332333333333333,0.694,0.346,0.846333333333333,0.523333333333333,0.153666666666667,3400
0.351333333333333,0.691,0.208333333333333,0.359333333333333,0.648666666666667,0.309,0.865,0.55,0.135,3500
0.392333333333333,0.717,0.225666666666667,0.381666666666667,0.607666666666667,0.283,0.877333333333333,0.570666666666667,0.122666666666667,3600
0.435333333333333,0.739333333333333,0.244666666666667,0.406666666666667,0.564666666666667,0.260666666666667,0.888,0.588666666666667,0.112,3700
0.477,0.767,0.264666666666667,0.43,0.523,0.233,0.901,0.610333333333333,0.099,3800
0.517333333333333,0.789,0.280666666666667,0.460333333333333,0.482333333333333,0.211,0.908666666666667,0.632666666666667,0.0913333333333333,3900
0.555,0.807666666666667,0.298666666666667,0.483333333333333,0.444,0.192333333333333,0.919333333333333,0.652333333333333,0.0806666666666667,4000
0.590666666666667,0.826666666666667,0.318666666666667,0.505,0.408333333333333,0.173333333333333,0.924333333333333,0.671666666666667,0.0756666666666667,4100
0.624,0.845,0.34,0.530666666666667,0.375,0.155,0.931333333333333,0.691666666666667,0.0686666666666667,4200
0.654666666666667,0.86,0.361333333333333,0.551333333333333,0.344333333333333,0.14,0.937666666666667,0.705333333333333,0.0623333333333333,4300
0.683666666666667,0.873,0.379,0.568666666666667,0.315,0.126666666666667,0.943666666666667,0.717666666666667,0.0563333333333333,4400
0.711,0.88,0.398333333333333,0.582666666666667,0.287666666666667,0.119,0.948,0.734666666666667,0.052,4500
0.726,0.889666666666667,0.418333333333333,0.598666666666667,0.272333333333333,0.109333333333333,0.952666666666667,0.747333333333333,0.0473333333333333,4600
0.744,0.899666666666667,0.439,0.617,0.253666666666667,0.0993333333333333,0.956,0.760333333333333,0.044,4700
0.767333333333333,0.906,0.463,0.635,0.23,0.093,0.959666666666667,0.771333333333333,0.04,4800
0.785,0.913666666666667,0.480333333333333,0.65,0.212,0.0853333333333333,0.962333333333333,0.782333333333333,0.0366666666666667,4900
0.799,0.920333333333333,0.500666666666667,0.667,0.197666666666667,0.0783333333333333,0.964333333333333,0.795333333333333,0.0346666666666667,5000
0.813,0.924666666666667,0.519,0.682333333333333,0.181333333333333,0.074,0.966666666666667,0.804666666666667,0.0323333333333333,5100
0.822333333333333,0.930333333333333,0.537,0.696333333333333,0.169,0.068,0.968666666666667,0.813333333333333,0.0303333333333333,5200
0.835333333333333,0.934666666666667,0.556,0.708,0.154,0.0633333333333333,0.971333333333333,0.820666666666667,0.0276666666666667,5300
0.843,0.939,0.569333333333333,0.719,0.142333333333333,0.0583333333333333,0.972666666666667,0.831,0.026,5400
0.850333333333333,0.942666666666667,0.578666666666667,0.732,0.129666666666667,0.0546666666666667,0.975,0.838,0.0236666666666667,5500
0.850666666666667,0.946666666666667,0.592,0.741666666666667,0.123333333333333,0.0503333333333333,0.975666666666667,0.849333333333333,0.0226666666666667,5600
0.853333333333333,0.948666666666667,0.605,0.751333333333333,0.115,0.0476666666666667,0.976,0.860333333333333,0.0223333333333333,5700
0.853333333333333,0.949666666666667,0.62,0.762666666666667,0.108666666666667,0.0446666666666667,0.976,0.867333333333333,0.022,5800
0.848,0.952666666666667,0.633333333333333,0.770333333333333,0.101,0.0403333333333333,0.976,0.875,0.0216666666666667,5900
0.847333333333333,0.951666666666667,0.646666666666667,0.781,0.0953333333333333,0.0393333333333333,0.977,0.878666666666667,0.0203333333333333,6000
0.843333333333333,0.951333333333333,0.662,0.788,0.089,0.0363333333333333,0.977666666666667,0.884333333333333,0.0193333333333333,6100
0.837333333333333,0.949333333333333,0.672333333333333,0.801,0.0823333333333333,0.0343333333333333,0.977666666666667,0.889333333333333,0.0183333333333333,6200
0.829,0.946333333333333,0.684666666666667,0.807666666666667,0.078,0.0323333333333333,0.977666666666667,0.891666666666667,0.018,6300
0.821,0.942333333333333,0.695333333333333,0.813,0.074,0.031,0.976666666666667,0.897,0.018,6400
0.809,0.938,0.705666666666667,0.820333333333333,0.0696666666666667,0.03,0.975333333333333,0.899333333333333,0.0173333333333333,6500
0.794666666666667,0.935,0.714,0.828666666666667,0.0663333333333333,0.027,0.974666666666667,0.903666666666667,0.017,6600
0.785666666666667,0.927,0.725,0.835333333333333,0.0606666666666667,0.0256666666666667,0.972666666666667,0.908,0.0156666666666667,6700
0.766333333333333,0.922666666666667,0.734666666666667,0.841,0.058,0.0236666666666667,0.969,0.916333333333333,0.0156666666666667,6800
0.747,0.914666666666667,0.743,0.851,0.0543333333333333,0.0233333333333333,0.967,0.919,0.015,6900
0.733666666666667,0.902666666666667,0.750333333333333,0.857333333333333,0.0513333333333333,0.0223333333333333,0.961333333333333,0.92,0.0146666666666667,7000
0.712,0.892333333333333,0.758666666666667,0.866,0.0486666666666667,0.022,0.956666666666667,0.923333333333333,0.0146666666666667,7100
0.694666666666667,0.882,0.766666666666667,0.872666666666667,0.0473333333333333,0.022,0.95,0.926666666666667,0.0136666666666667,7200
0.673333333333333,0.87,0.773333333333333,0.875666666666667,0.0443333333333333,0.0216666666666667,0.946,0.929666666666667,0.0126666666666667,7300
0.655333333333333,0.856333333333333,0.781666666666667,0.879,0.0403333333333333,0.0206666666666667,0.939333333333333,0.931333333333333,0.0123333333333333,7400
0.634,0.842333333333333,0.788666666666667,0.885333333333333,0.0396666666666667,0.0196666666666667,0.934666666666667,0.934333333333333,0.012,7500
0.615666666666667,0.828,0.797333333333333,0.888,0.0373333333333333,0.0186666666666667,0.924666666666667,0.937,0.0116666666666667,7600
0.594333333333333,0.809333333333333,0.805333333333333,0.891333333333333,0.0356666666666667,0.0183333333333333,0.914333333333333,0.939333333333333,0.0103333333333333,7700
0.577333333333333,0.788,0.809,0.893666666666667,0.0343333333333333,0.018,0.906,0.941666666666667,0.0103333333333333,7800
0.556666666666667,0.773333333333333,0.814666666666667,0.899,0.0323333333333333,0.018,0.894,0.944666666666667,0.00966666666666667,7900
0.537,0.752666666666667,0.821666666666667,0.900333333333333,0.0313333333333333,0.0173333333333333,0.885666666666667,0.946,0.009,8000
0.512333333333333,0.734666666666667,0.826,0.904,0.0306666666666667,0.017,0.873,0.948333333333333,0.00866666666666667,8100
0.497,0.715,0.832,0.907,0.028,0.016,0.859333333333333,0.951,0.00833333333333333,8200
0.473666666666667,0.694333333333333,0.838333333333333,0.912666666666667,0.027,0.0156666666666667,0.844333333333333,0.951666666666667,0.00833333333333333,8300
0.457333333333333,0.674333333333333,0.844,0.917666666666667,0.0256666666666667,0.0156666666666667,0.826666666666667,0.953333333333333,0.008,8400
0.44,0.658333333333333,0.847333333333333,0.919333333333333,0.024,0.015,0.809,0.954666666666667,0.00766666666666667,8500
0.419333333333333,0.639666666666667,0.853333333333333,0.921666666666667,0.0233333333333333,0.0146666666666667,0.793,0.955,0.00766666666666667,8600
